,State,DC Fast Charge,Level 1,Level 2,EV Network
8664,CA,1.0,,,ChargePoint Network
8665,TN,,,1.0,ChargePoint Network
8666,MD,2.0,,,ChargePoint Network
8667,CA,,1.0,3.0,ChargePoint Network
8668,GA,,,2.0,SemaCharge Network
8669,CA,,,6.0,ChargePoint Network
8670,WI,,,2.0,ChargePoint Network
8671,TX,,,4.0,ChargePoint Network
8672,TX,,,3.0,ChargePoint Network
8673,SC,,,2.0,
8674,MA,2.0,,,ChargePoint Network
8675,MO,,,6.0,ChargePoint Network
8676,IL,,,7.0,ChargePoint Network
8677,KS,,,6.0,ChargePoint Network
8678,KS,,,6.0,ChargePoint Network
8679,OH,2.0,,2.0,ChargePoint Network
8680,MA,,,2.0,ChargePoint Network
8681,CA,,,1.0,ChargePoint Network
8682,CA,,,1.0,ChargePoint Network
8683,MA,,,2.0,ChargePoint Network
8684,NY,,,1.0,GE WattStation
8685,CA,1.0,,,Greenlots
8686,FL,,,2.0,SemaCharge Network
8687,CA,,,4.0,ChargePoint Network
8688,MO,,,8.0,ChargePoint Network
8689,MO,,,6.0,ChargePoint Network
8690,FL,,,1.0,ChargePoint Network
8691,TX,,,4.0,ChargePoint Network
8692,TX,,,2.0,
8693,CO,,,2.0,
8694,CA,2.0,,,Greenlots
8695,CA,,,2.0,Greenlots
8696,CA,,,1.0,Greenlots
8697,CA,,,2.0,Greenlots
8698,CA,,,2.0,Greenlots
8699,CA,,,2.0,Greenlots
8700,CA,,,2.0,Greenlots
8701,CA,,,1.0,Greenlots
8702,CA,,,1.0,Greenlots
8703,CA,,,2.0,Greenlots
8704,CA,2.0,,,Greenlots
8705,CA,2.0,,,Greenlots
8706,CA,,,2.0,Greenlots
8707,CA,2.0,,,Greenlots
8708,FL,2.0,,,Greenlots
8709,GA,2.0,,,Greenlots
8710,GA,2.0,,,Greenlots
8711,GA,2.0,,,Greenlots
8712,GA,2.0,,,Greenlots
8713,HI,2.0,,,Greenlots
8714,MA,,,2.0,Greenlots
8715,MA,1.0,,,Greenlots
8716,MD,2.0,,,Greenlots
8717,ME,,,2.0,Greenlots
8718,MN,2.0,,,Greenlots
8719,MN,2.0,,,Greenlots
8720,MN,2.0,,,Greenlots
8721,NC,2.0,,,Greenlots
8722,NC,2.0,,,Greenlots
8723,NC,2.0,,,Greenlots
8724,NJ,1.0,,,Greenlots
8725,NM,2.0,,,Greenlots
8726,NY,2.0,,,Greenlots
8727,NY,2.0,,,Greenlots
8728,NY,2.0,,,Greenlots
8729,NY,2.0,,,Greenlots
8730,NY,2.0,,,Greenlots
8731,OR,2.0,,,Greenlots
8732,OR,2.0,,,Greenlots
8733,PA,,,1.0,Greenlots
8734,PA,1.0,,2.0,Greenlots
8735,VA,2.0,,,Greenlots
8736,VT,,,2.0,Greenlots
8737,WA,2.0,,,Greenlots
8738,WA,2.0,,,Greenlots
8739,WA,2.0,,,Greenlots
8740,WA,2.0,,,Greenlots
8741,CA,,,1.0,SemaCharge Network
8742,VA,,,2.0,ChargePoint Network
8743,GA,,,2.0,ChargePoint Network
8744,OR,2.0,,1.0,OpConnect
8745,OR,1.0,,1.0,
8746,LA,1.0,,,
8747,OH,1.0,,2.0,
8748,OH,1.0,,2.0,
8749,GA,,,4.0,ChargePoint Network
8750,CT,,,2.0,ChargePoint Network
8751,MD,2.0,,,ChargePoint Network
8752,FL,,,1.0,ChargePoint Network
8753,NV,,,1.0,ChargePoint Network
8754,CO,8.0,,,Tesla
8755,FL,8.0,,,Tesla
8756,LA,8.0,,,Tesla
8757,MI,8.0,,,Tesla
8758,NV,8.0,,,Tesla
8759,NC,6.0,,,Tesla
8760,PA,8.0,,,Tesla
8761,PA,8.0,,,Tesla
8762,TX,6.0,,,Tesla
8763,CA,10.0,,,Tesla
8764,CA,10.0,,,Tesla
8765,CA,8.0,,,Tesla
8766,CA,8.0,,,Tesla
8767,CA,8.0,,,Tesla
8768,FL,,,1.0,SemaCharge Network
8769,FL,,,1.0,SemaCharge Network
8770,CA,,,4.0,ChargePoint Network
8771,MA,2.0,,,ChargePoint Network
8772,IA,,,2.0,ChargePoint Network
8773,CA,,,4.0,ChargePoint Network
8774,MA,,,8.0,ChargePoint Network
8775,CA,,,2.0,ChargePoint Network
8776,TX,,,1.0,ChargePoint Network
8777,CA,,,4.0,
8778,TX,,,3.0,ChargePoint Network
8779,CA,,,4.0,ChargePoint Network
8780,GA,,,2.0,ChargePoint Network
8781,CA,,,2.0,ChargePoint Network
8782,NJ,1.0,,,ChargePoint Network
8783,CA,1.0,,,ChargePoint Network
8784,CA,1.0,,,ChargePoint Network
8785,TX,,,2.0,ChargePoint Network
8786,CA,,,2.0,ChargePoint Network
8787,VT,,,1.0,
8788,MD,,,2.0,
8789,MD,,,2.0,
8790,GA,,,2.0,SemaCharge Network
8791,CA,,,8.0,SemaCharge Network
8792,CA,,,14.0,SemaCharge Network
8793,CA,,,4.0,ChargePoint Network
8794,CA,,,2.0,ChargePoint Network
8795,VA,,,1.0,ChargePoint Network
8796,GA,,,1.0,ChargePoint Network
8797,WA,,,1.0,
8798,MD,,,2.0,
8799,MD,,,2.0,
8800,MD,,,2.0,
8801,FL,,,1.0,SemaCharge Network
8802,FL,,,2.0,ChargePoint Network
8803,GA,,,4.0,ChargePoint Network
8804,CA,,,1.0,ChargePoint Network
8805,VA,,,2.0,ChargePoint Network
8806,WA,,,6.0,SemaCharge Network
8807,FL,,,2.0,SemaCharge Network
8808,NJ,,,2.0,ChargePoint Network
8809,CO,,,4.0,ChargePoint Network
8810,GA,,,4.0,ChargePoint Network
8811,MI,,,2.0,
8812,IL,,,2.0,ChargePoint Network
8813,MA,,,2.0,ChargePoint Network
8814,CA,1.0,,,ChargePoint Network
8815,MA,,,2.0,ChargePoint Network
8816,KS,,,12.0,ChargePoint Network
8817,MO,,,4.0,ChargePoint Network
8818,CA,,,2.0,ChargePoint Network
8819,CA,,,2.0,ChargePoint Network
8820,MD,2.0,,8.0,
8821,MD,,,4.0,
8822,MD,,,4.0,
8823,NM,2.0,,1.0,Tesla
8824,IL,,,2.0,
8825,IL,,,4.0,
8826,CA,,,2.0,SemaCharge Network
8827,CA,,,10.0,ChargePoint Network
8828,FL,,,2.0,SemaCharge Network
8829,FL,,1.0,2.0,ChargePoint Network
8830,CO,,,18.0,ChargePoint Network
8831,KS,,,4.0,ChargePoint Network
8832,IL,,,2.0,ChargePoint Network
8833,CO,,,2.0,ChargePoint Network
8834,RI,2.0,,,ChargePoint Network
8835,MI,,2.0,2.0,ChargePoint Network
8836,LA,,,2.0,Tesla
8837,LA,,,2.0,Tesla
8838,LA,,,3.0,Tesla
8839,LA,,,2.0,Tesla
8840,LA,,,2.0,Tesla
8841,MN,,,2.0,Tesla
8842,OR,,,1.0,Tesla
8843,AR,,,1.0,Tesla
8844,AR,,,1.0,Tesla
8845,AR,,,1.0,Tesla
8846,AR,,,2.0,Tesla
8847,AR,,,1.0,Tesla
8848,CT,,,2.0,Tesla
8849,CT,,,1.0,Tesla
8850,CT,,,2.0,Tesla
8851,CT,,,1.0,Tesla
8852,CT,,,1.0,Tesla
8853,CT,,,1.0,Tesla
8854,CT,,,2.0,Tesla
8855,CT,,,2.0,Tesla
8856,CT,,,2.0,Tesla
8857,NY,,,2.0,Tesla
8858,NY,,,2.0,Tesla
8859,NY,,,2.0,Tesla
8860,NY,,,2.0,Tesla
8861,NY,,,1.0,Tesla
8862,NY,,,2.0,Tesla
8863,NY,,,2.0,Tesla
8864,NY,,,2.0,Tesla
8865,NY,,,2.0,Tesla
8866,NY,,,2.0,Tesla
8867,NY,,,2.0,Tesla
8868,NY,,,2.0,Tesla
8869,NY,,,2.0,Tesla
8870,NY,,,2.0,Tesla
8871,NY,,,2.0,Tesla
8872,NY,,,2.0,Tesla
8873,NY,,,2.0,Tesla
8874,NY,,,1.0,Tesla
8875,NY,,,2.0,Tesla
8876,NY,,,1.0,Tesla
8877,NY,,,2.0,Tesla
8878,NY,,,2.0,Tesla
8879,NY,,,2.0,Tesla
8880,NY,,,2.0,Tesla
8881,NY,,,2.0,Tesla
8882,NY,,,2.0,Tesla
8883,NY,,,2.0,Tesla
8884,NY,,,2.0,Tesla
8885,NY,,,2.0,Tesla
8886,NY,,,2.0,Tesla
8887,NY,,,1.0,Tesla
8888,NY,,,2.0,Tesla
8889,NY,,,2.0,Tesla
8890,NY,,,2.0,Tesla
8891,NY,,,2.0,Tesla
8892,NY,,,2.0,Tesla
8893,NY,,,2.0,Tesla
8894,NY,,,2.0,Tesla
8895,NY,,,2.0,Tesla
8896,NY,,,2.0,Tesla
8897,NY,,,2.0,Tesla
8898,NY,,,2.0,Tesla
8899,NY,,,2.0,Tesla
8900,NY,,,2.0,Tesla
8901,NY,,,2.0,Tesla
8902,NY,,,2.0,Tesla
8903,NY,,,2.0,Tesla
8904,NY,,,2.0,Tesla
8905,NY,,,2.0,Tesla
8906,NY,,,2.0,Tesla
8907,NY,,,2.0,Tesla
8908,NY,,,1.0,Tesla
8909,NY,,,2.0,Tesla
8910,NY,,,2.0,Tesla
8911,NY,,,2.0,Tesla
8912,NY,,,2.0,Tesla
8913,NY,,,2.0,Tesla
8914,NY,,,2.0,Tesla
8915,NY,,,2.0,Tesla
8916,NY,,,2.0,Tesla
8917,NY,,,2.0,Tesla
8918,NY,,,2.0,Tesla
8919,NY,,,2.0,Tesla
8920,NY,,,2.0,Tesla
8921,NY,,,2.0,Tesla
8922,NY,,,2.0,Tesla
8923,NY,,,2.0,Tesla
8924,NY,,,1.0,Tesla
8925,NY,,,2.0,Tesla
8926,NY,,,1.0,Tesla
8927,NY,,,1.0,Tesla
8928,NY,,,1.0,Tesla
8929,NY,,,1.0,Tesla
8930,HI,,,1.0,OpConnect
8931,NY,,,2.0,Tesla
8932,NY,,,1.0,Tesla
8933,NY,,,2.0,Tesla
8934,NY,,,2.0,Tesla
8935,NY,,,2.0,Tesla
8936,NY,,,2.0,Tesla
8937,NY,,,2.0,Tesla
8938,NY,,,2.0,Tesla
8939,NY,,,2.0,Tesla
8940,NY,,,2.0,Tesla
8941,NY,,,2.0,Tesla
8942,NY,,,2.0,Tesla
8943,IA,,,1.0,Tesla
8944,IA,,,2.0,Tesla
8945,IA,,,2.0,Tesla
8946,IA,,,2.0,Tesla
8947,IA,,,1.0,Tesla
8948,MT,,,2.0,Tesla
8949,MT,,,1.0,Tesla
8950,MT,,,1.0,Tesla
8951,NE,,,1.0,Tesla
8952,MI,,,2.0,Tesla
8953,MI,,,2.0,Tesla
8954,MI,,,2.0,Tesla
8955,MI,,,2.0,Tesla
8956,MI,,,1.0,Tesla
8957,NC,,,2.0,ChargePoint Network
8958,MD,,,2.0,ChargePoint Network
8959,MD,,,2.0,ChargePoint Network
8960,MD,,,2.0,ChargePoint Network
8961,MD,,,2.0,ChargePoint Network
8962,NY,2.0,,,ChargePoint Network
8963,CA,,,2.0,ChargePoint Network
8964,MO,1.0,,,ChargePoint Network
8965,NJ,,,2.0,ChargePoint Network
8966,HI,,,1.0,
8967,MT,,,1.0,
8968,NY,,,1.0,
8969,NY,,,1.0,
8970,CA,,,2.0,Greenlots
8971,CA,,1.0,2.0,Greenlots
8972,CA,,1.0,2.0,Greenlots
8973,CA,,1.0,2.0,Greenlots
8974,CA,,1.0,4.0,Greenlots
8975,CA,,,2.0,Greenlots
8976,CA,,1.0,1.0,Greenlots
8977,CA,,1.0,2.0,Greenlots
8978,CA,1.0,,,ChargePoint Network
8979,CO,,,2.0,ChargePoint Network
8980,NY,2.0,,,ChargePoint Network
8981,CA,2.0,,,ChargePoint Network
8982,CA,,,7.0,ChargePoint Network
8983,CA,1.0,,,ChargePoint Network
8984,MO,,,8.0,ChargePoint Network
8985,OH,6.0,,2.0,ChargePoint Network
8986,NJ,,,2.0,ChargePoint Network
8987,NJ,2.0,,,ChargePoint Network
8988,OR,1.0,,,ChargePoint Network
8989,MD,1.0,,2.0,ChargePoint Network
8990,CA,,,4.0,ChargePoint Network
8991,OR,,,2.0,ChargePoint Network
8992,CA,,,4.0,ChargePoint Network
8993,GA,,,2.0,ChargePoint Network
8994,MD,,,2.0,SemaCharge Network
8995,MD,,,2.0,SemaCharge Network
8996,WA,,,2.0,ChargePoint Network
8997,MD,2.0,,,ChargePoint Network
8998,MS,,,1.0,Tesla
8999,MO,,,1.0,Tesla
9000,MO,,,2.0,Tesla
9001,MO,,,2.0,Tesla
9002,MO,,,2.0,Tesla
9003,SC,,,2.0,Tesla
9004,SC,,,2.0,Tesla
9005,SC,,,2.0,Tesla
9006,SC,,,1.0,Tesla
9007,SC,,,3.0,Tesla
9008,VT,,,14.0,Tesla
9009,VT,,,2.0,Tesla
9010,VT,,,1.0,Tesla
9011,VT,,,1.0,Tesla
9012,VT,,,1.0,Tesla
9013,VT,,,14.0,Tesla
9014,CA,,,3.0,Tesla
9015,CA,,,3.0,Tesla
9016,CA,,,1.0,Tesla
9017,CA,,,2.0,Tesla
9018,CA,,,3.0,Tesla
9019,CA,,,2.0,Tesla
9020,CA,,,2.0,Tesla
9021,CA,,,3.0,Tesla
9022,CA,,,2.0,Tesla
9023,CA,,,2.0,Tesla
9024,CA,,,2.0,Tesla
9025,CA,,,1.0,Tesla
9026,CA,,,1.0,Tesla
9027,CA,,,2.0,Tesla
9028,CA,,,2.0,Tesla
9029,CA,,,1.0,Tesla
9030,CA,,,2.0,Tesla
9031,CA,,,2.0,Tesla
9032,CA,,,2.0,Tesla
9033,CA,,,2.0,Tesla
9034,CA,,,3.0,Tesla
9035,CA,,,3.0,Tesla
9036,CA,,,3.0,Tesla
9037,CA,,,3.0,Tesla
9038,CA,,,3.0,Tesla
9039,CA,,,3.0,Tesla
9040,CA,,,3.0,Tesla
9041,CA,,,3.0,Tesla
9042,CA,,,3.0,Tesla
9043,CA,,,2.0,Tesla
9044,CA,,,1.0,Tesla
9045,CA,,,2.0,Tesla
9046,CA,,,2.0,Tesla
9047,CA,,,2.0,Tesla
9048,CA,,,5.0,Tesla
9049,CA,,,2.0,Tesla
9050,CA,,,2.0,Tesla
9051,CA,,,2.0,Tesla
9052,CA,,,2.0,Tesla
9053,CA,,,2.0,Tesla
9054,CA,,,1.0,Tesla
9055,CA,,,1.0,Tesla
9056,CA,,,1.0,Tesla
9057,CA,,,1.0,Tesla
9058,CA,,,1.0,Tesla
9059,CA,,,2.0,Tesla
9060,CA,,,1.0,Tesla
9061,CA,,,4.0,Tesla
9062,CA,,,2.0,Tesla
9063,CA,,,2.0,Tesla
9064,CA,,,2.0,Tesla
9065,CA,,,2.0,Tesla
9066,CA,,,2.0,Tesla
9067,CA,,,1.0,Tesla
9068,CA,,,1.0,Tesla
9069,CA,,,3.0,Tesla
9070,MA,,,2.0,ChargePoint Network
9071,IL,,,1.0,ChargePoint Network
9072,MD,,,2.0,
9073,MA,,,2.0,ChargePoint Network
9074,FL,,,1.0,ChargePoint Network
9075,TX,,,2.0,ChargePoint Network
9076,CA,2.0,,2.0,ChargePoint Network
9077,CA,,,2.0,ChargePoint Network
9078,GA,,,2.0,SemaCharge Network
9079,CA,,,2.0,ChargePoint Network
9080,MA,,,2.0,ChargePoint Network
9081,IN,,,1.0,
9082,FL,,,2.0,SemaCharge Network
9083,CA,,,2.0,ChargePoint Network
9084,MA,,,2.0,ChargePoint Network
9085,GA,2.0,,2.0,ChargePoint Network
9086,NC,,,1.0,ChargePoint Network
9087,CO,,,2.0,ChargePoint Network
9088,CA,,,2.0,Tesla
9089,CA,,,1.0,Tesla
9090,CA,,,1.0,Tesla
9091,CA,,,4.0,Tesla
9092,CA,,,1.0,Tesla
9093,CA,,,1.0,Tesla
9094,CA,,,1.0,Tesla
9095,CA,,,4.0,Tesla
9096,CA,,,2.0,Tesla
9097,CA,,,4.0,Tesla
9098,CA,,,2.0,Tesla
9099,CA,,,1.0,Tesla
9100,CA,,,4.0,Tesla
9101,CA,,,1.0,Tesla
9102,CA,,,1.0,Tesla
9103,CA,,,3.0,Tesla
9104,CA,,,2.0,Tesla
9105,CA,,,2.0,Tesla
9106,CA,,,1.0,Tesla
9107,CA,,,1.0,Tesla
9108,CA,,,2.0,Tesla
9109,CA,,,5.0,Tesla
9110,CA,,,1.0,Tesla
9111,CA,,,2.0,Tesla
9112,CA,,,2.0,Tesla
9113,CA,,,1.0,Tesla
9114,CA,,,1.0,Tesla
9115,CA,,,1.0,Tesla
9116,CA,,,2.0,Tesla
9117,CA,,,1.0,Tesla
9118,CA,,,1.0,Tesla
9119,CA,,,1.0,Tesla
9120,WA,,,3.0,Tesla
9121,WA,,,3.0,Tesla
9122,WA,,,2.0,Tesla
9123,WA,,,1.0,Tesla
9124,WA,,,4.0,Tesla
9125,WA,,,1.0,Tesla
9126,WA,,,2.0,Tesla
9127,WA,,,2.0,Tesla
9128,WA,,,2.0,Tesla
9129,WA,,,2.0,Tesla
9130,WA,,,2.0,Tesla
9131,WA,,,1.0,Tesla
9132,WA,,,2.0,Tesla
9133,WA,,,4.0,Tesla
9134,WA,,,2.0,Tesla
9135,WA,,,1.0,Tesla
9136,KY,,,3.0,Tesla
9137,NJ,,,2.0,Tesla
9138,NJ,,,1.0,Tesla
9139,CA,,,1.0,SemaCharge Network
9140,FL,,,2.0,SemaCharge Network
9141,CO,,1.0,1.0,ChargePoint Network
9142,CA,,,3.0,ChargePoint Network
9143,MA,,,6.0,ChargePoint Network
9144,NV,,,2.0,ChargePoint Network
9145,CA,,,4.0,ChargePoint Network
9146,CO,,,4.0,ChargePoint Network
9147,TX,,,4.0,ChargePoint Network
9148,TX,,,4.0,ChargePoint Network
9149,MA,,,2.0,
9150,MA,,,2.0,
9151,MA,,,2.0,
9152,MA,,,2.0,
9153,MA,,,2.0,
9154,MA,,,1.0,
9155,MA,,,3.0,
9156,NC,,,2.0,Tesla
9157,NC,,,1.0,Tesla
9158,NC,,,2.0,Tesla
9159,NC,,,1.0,Tesla
9160,NC,,,1.0,Tesla
9161,FL,,,1.0,Tesla
9162,FL,,,4.0,Tesla
9163,FL,,,1.0,Tesla
9164,FL,,,1.0,Tesla
9165,FL,,,1.0,Tesla
9166,FL,,,1.0,Tesla
9167,FL,,,3.0,Tesla
9168,FL,,,2.0,Tesla
9169,FL,,,1.0,Tesla
9170,FL,,,2.0,Tesla
9171,FL,,,1.0,Tesla
9172,FL,,,2.0,Tesla
9173,FL,,,2.0,Tesla
9174,FL,,,1.0,Tesla
9175,FL,,,1.0,Tesla
9176,FL,,,1.0,Tesla
9177,FL,,,2.0,Tesla
9178,FL,,,1.0,Tesla
9179,FL,,,1.0,Tesla
9180,FL,,,1.0,Tesla
9181,FL,,,1.0,Tesla
9182,FL,,,1.0,Tesla
9183,FL,,,1.0,Tesla
9184,FL,,,1.0,Tesla
9185,FL,,,2.0,Tesla
9186,FL,,,2.0,Tesla
9187,FL,,,1.0,Tesla
9188,FL,,,3.0,Tesla
9189,FL,1.0,,2.0,Tesla
9190,FL,,,2.0,Tesla
9191,FL,,,2.0,Tesla
9192,FL,,,3.0,Tesla
9193,FL,,,1.0,Tesla
9194,FL,,,1.0,Tesla
9195,FL,,,2.0,Tesla
9196,FL,,,4.0,Tesla
9197,FL,,,2.0,Tesla
9198,FL,,,2.0,Tesla
9199,FL,,,1.0,Tesla
9200,FL,,,2.0,Tesla
9201,FL,,,3.0,Tesla
9202,FL,,,1.0,Tesla
9203,OH,,,3.0,ChargePoint Network
9204,WV,,,3.0,ChargePoint Network
9205,DC,,,1.0,SemaCharge Network
9206,WA,2.0,,,ChargePoint Network
9207,TX,,,2.0,ChargePoint Network
9208,CA,,,2.0,ChargePoint Network
9209,CA,2.0,,2.0,ChargePoint Network
9210,CA,,,3.0,ChargePoint Network
9211,CA,,,2.0,ChargePoint Network
9212,CA,,,4.0,ChargePoint Network
9213,GA,2.0,,2.0,ChargePoint Network
9214,KS,,,4.0,ChargePoint Network
9215,NJ,,,2.0,ChargePoint Network
9216,MO,1.0,,1.0,ChargePoint Network
9217,MO,,,1.0,ChargePoint Network
9218,MO,1.0,,,ChargePoint Network
9219,VA,,,2.0,ChargePoint Network
9220,FL,,,3.0,Tesla
9221,FL,,,1.0,Tesla
9222,FL,,,2.0,Tesla
9223,FL,,,1.0,Tesla
9224,FL,,,1.0,Tesla
9225,FL,,,3.0,Tesla
9226,FL,,,2.0,Tesla
9227,FL,,,2.0,Tesla
9228,FL,,,2.0,Tesla
9229,FL,,,2.0,Tesla
9230,FL,,,1.0,Tesla
9231,TX,,,1.0,Tesla
9232,TX,,,2.0,Tesla
9233,TX,,,2.0,Tesla
9234,TX,,,1.0,Tesla
9235,TX,,,1.0,Tesla
9236,TX,,,2.0,Tesla
9237,TX,,,2.0,Tesla
9238,TX,,,3.0,Tesla
9239,TX,,,1.0,Tesla
9240,TX,,,2.0,Tesla
9241,TX,,,1.0,Tesla
9242,TX,,,2.0,Tesla
9243,TX,,,1.0,Tesla
9244,TX,,,2.0,Tesla
9245,TX,,,1.0,Tesla
9246,TX,,,1.0,Tesla
9247,TX,,,2.0,Tesla
9248,TX,,,2.0,Tesla
9249,TX,,,1.0,Tesla
9250,TX,,,2.0,Tesla
9251,TX,,,3.0,Tesla
9252,TX,,,1.0,Tesla
9253,TX,,,2.0,Tesla
9254,TX,,,2.0,Tesla
9255,TX,,,2.0,Tesla
9256,TX,,,2.0,Tesla
9257,TX,,,1.0,Tesla
9258,TX,,,2.0,Tesla
9259,TX,,,2.0,Tesla
9260,TX,,,1.0,Tesla
9261,TX,,,2.0,Tesla
9262,TX,,,2.0,Tesla
9263,TX,,,2.0,Tesla
9264,TX,,,2.0,Tesla
9265,TX,,,2.0,Tesla
9266,TX,,,1.0,Tesla
9267,TX,,,2.0,Tesla
9268,TX,,,2.0,Tesla
9269,TX,,,2.0,Tesla
9270,TX,,,2.0,Tesla
9271,TX,,,1.0,Tesla
9272,TX,,,1.0,Tesla
9273,NV,,,2.0,Tesla
9274,NV,,,1.0,Tesla
9275,OK,,,1.0,Tesla
9276,PA,,,2.0,Tesla
9277,PA,,,2.0,Tesla
9278,PA,,,2.0,Tesla
9279,PA,,,1.0,Tesla
9280,PA,,,1.0,Tesla
9281,PA,,,2.0,Tesla
9282,PA,,,1.0,Tesla
9283,PA,,,1.0,Tesla
9284,PA,,,1.0,Tesla
9285,PA,,,2.0,Tesla
9286,PA,,,3.0,Tesla
9287,PA,,,1.0,Tesla
9288,PA,,,2.0,Tesla
9289,PA,,,1.0,Tesla
9290,PA,,,1.0,Tesla
9291,PA,,,1.0,Tesla
9292,PA,,,4.0,Tesla
9293,PA,,,2.0,Tesla
9294,PA,,,1.0,Tesla
9295,PA,,,1.0,Tesla
9296,PA,,,2.0,Tesla
9297,PA,,,1.0,Tesla
9298,KY,,,2.0,
9299,SD,,,1.0,Tesla
9300,SD,,,1.0,Tesla
9301,TN,,,1.0,Tesla
9302,TN,,,1.0,Tesla
9303,WV,,,1.0,Tesla
9304,WV,,,4.0,Tesla
9305,AL,,,2.0,Tesla
9306,AL,,,2.0,Tesla
9307,AZ,,,1.0,Tesla
9308,AZ,,,2.0,Tesla
9309,AZ,,,2.0,Tesla
9310,AZ,,,2.0,Tesla
9311,AZ,,,1.0,Tesla
9312,DC,,,1.0,Tesla
9313,DC,,,2.0,Tesla
9314,DC,,,2.0,Tesla
9315,DC,,,2.0,Tesla
9316,GA,,,2.0,Tesla
9317,GA,,,1.0,Tesla
9318,GA,,,2.0,Tesla
9319,KS,,,1.0,Tesla
9320,KS,,,1.0,Tesla
9321,MD,,,2.0,Tesla
9322,MD,,,1.0,Tesla
9323,MD,,,1.0,Tesla
9324,NM,,,1.0,Tesla
9325,CO,,,1.0,Tesla
9326,CO,,,1.0,Tesla
9327,CO,,,1.0,Tesla
9328,CO,,,1.0,Tesla
9329,CO,,,2.0,Tesla
9330,CO,,,1.0,Tesla
9331,CO,,,1.0,Tesla
9332,CO,,,1.0,Tesla
9333,CO,,,1.0,Tesla
9334,CO,,,2.0,Tesla
9335,CO,,,1.0,Tesla
9336,CO,,,2.0,Tesla
9337,IL,,,2.0,Tesla
9338,IL,,,1.0,Tesla
9339,IL,,,2.0,Tesla
9340,IL,,,2.0,Tesla
9341,IL,,,1.0,Tesla
9342,IL,,,2.0,Tesla
9343,IL,,,1.0,Tesla
9344,IL,,,1.0,Tesla
9345,IL,,,2.0,Tesla
9346,IL,,,2.0,Tesla
9347,WI,,,1.0,Tesla
9348,WI,,,2.0,Tesla
9349,WI,,,2.0,Tesla
9350,WI,,,1.0,Tesla
9351,WI,,,1.0,Tesla
9352,VA,,,1.0,Tesla
9353,VA,,,2.0,Tesla
9354,VA,,,2.0,Tesla
9355,VA,,,3.0,Tesla
9356,VA,,,1.0,Tesla
9357,VA,,,3.0,Tesla
9358,VA,,,1.0,Tesla
9359,VA,,,1.0,Tesla
9360,VA,,,2.0,Tesla
9361,VA,,,1.0,Tesla
9362,VA,,,1.0,Tesla
9363,VA,,,2.0,Tesla
9364,VA,,,2.0,Tesla
9365,VA,,,1.0,Tesla
9366,VA,,,2.0,Tesla
9367,VA,,,2.0,Tesla
9368,VA,,,3.0,Tesla
9369,VA,,,1.0,Tesla
9370,UT,,,3.0,Tesla
9371,UT,,,3.0,Tesla
9372,CA,,,4.0,ChargePoint Network
9373,GA,,,4.0,ChargePoint Network
9374,HI,,,2.0,ChargePoint Network
9375,MD,4.0,,,ChargePoint Network
9376,MA,,,4.0,ChargePoint Network
9377,CT,,,2.0,SemaCharge Network
9378,CA,,,2.0,ChargePoint Network
9379,FL,,,2.0,ChargePoint Network
9380,CA,,,2.0,ChargePoint Network
9381,CA,,,2.0,ChargePoint Network
9382,CA,,,2.0,ChargePoint Network
9383,VA,,,1.0,
9384,VA,,,2.0,
9385,CA,,,3.0,EV Connect
9386,CA,,,3.0,EV Connect
9387,CA,,,3.0,EV Connect
9388,CA,,,3.0,EV Connect
9389,CA,,,3.0,EV Connect
9390,OR,,,1.0,SemaCharge Network
9391,GA,,,2.0,ChargePoint Network
9392,NM,,,2.0,ChargePoint Network
9393,NM,,,2.0,ChargePoint Network
9394,FL,,,2.0,ChargePoint Network
9395,CO,,,2.0,ChargePoint Network
9396,CA,,,10.0,ChargePoint Network
9397,CA,,,2.0,ChargePoint Network
9398,CA,5.0,,2.0,ChargePoint Network
9399,OR,,,2.0,ChargePoint Network
9400,TX,,,2.0,ChargePoint Network
9401,WA,,,4.0,ChargePoint Network
9402,ME,,,1.0,
9403,ME,,,1.0,
9404,ME,,,1.0,
9405,MA,,,4.0,ChargePoint Network
9406,CA,,,2.0,ChargePoint Network
9407,TX,,,4.0,ChargePoint Network
9408,ME,,,1.0,
9409,ME,,,1.0,
9410,ME,,,1.0,
9411,HI,2.0,,2.0,OpConnect
9412,HI,,,4.0,
9413,HI,,,1.0,
9414,HI,,,1.0,
9415,HI,,,1.0,
9416,HI,,,2.0,
9417,HI,,,1.0,
9418,HI,2.0,,1.0,OpConnect
9419,CA,,,2.0,
9420,MA,,,4.0,ChargePoint Network
9421,CO,,,2.0,ChargePoint Network
9422,CA,,,1.0,SemaCharge Network
9423,MO,,,12.0,ChargePoint Network
9424,TX,,,2.0,ChargePoint Network
9425,GA,,,4.0,ChargePoint Network
9426,MD,4.0,,,ChargePoint Network
9427,TX,2.0,,,ChargePoint Network
9428,TX,,,2.0,ChargePoint Network
9429,MI,,,4.0,
9430,HI,1.0,,,Greenlots
9431,NC,,,1.0,
9432,NC,,,2.0,
9433,FL,2.0,,1.0,Tesla
9434,CA,,,3.0,OpConnect
9435,CA,,,2.0,OpConnect
9436,CA,2.0,,1.0,OpConnect
9437,IN,,,1.0,SemaCharge Network
9438,MI,,,2.0,SemaCharge Network
9439,CA,2.0,,6.0,ChargePoint Network
9440,TN,,,2.0,ChargePoint Network
