,State,DC Fast Charge,Level 1,Level 2,EV Network
8673,NY,,,1.0,Tesla
8674,NY,,,2.0,Tesla
8675,NY,,,2.0,Tesla
8676,NY,,,2.0,Tesla
8677,NY,,,2.0,Tesla
8678,NY,,,2.0,Tesla
8679,NY,,,2.0,Tesla
8680,NY,,,2.0,Tesla
8681,NY,,,2.0,Tesla
8682,NY,,,2.0,Tesla
8683,NY,,,2.0,Tesla
8684,NY,,,1.0,Tesla
8685,NY,,,2.0,Tesla
8686,NY,,,2.0,Tesla
8687,NY,,,2.0,Tesla
8688,NY,,,2.0,Tesla
8689,NY,,,2.0,Tesla
8690,NY,,,2.0,Tesla
8691,NY,,,2.0,Tesla
8692,NY,,,2.0,Tesla
8693,NY,,,2.0,Tesla
8694,NY,,,2.0,Tesla
8695,NY,,,2.0,Tesla
8696,NY,,,2.0,Tesla
8697,NY,,,2.0,Tesla
8698,NY,,,2.0,Tesla
8699,NY,,,2.0,Tesla
8700,NY,,,2.0,Tesla
8701,NY,,,2.0,Tesla
8702,NY,,,2.0,Tesla
8703,NY,,,2.0,Tesla
8704,NY,,,2.0,Tesla
8705,NY,,,1.0,Tesla
8706,NY,,,2.0,Tesla
8707,NY,,,2.0,Tesla
8708,NY,,,2.0,Tesla
8709,NY,,,2.0,Tesla
8710,NY,,,2.0,Tesla
8711,NY,,,2.0,Tesla
8712,NY,,,2.0,Tesla
8713,NY,,,2.0,Tesla
8714,NY,,,2.0,Tesla
8715,NY,,,2.0,Tesla
8716,NY,,,2.0,Tesla
8717,NY,,,2.0,Tesla
8718,NY,,,2.0,Tesla
8719,NY,,,2.0,Tesla
8720,NY,,,2.0,Tesla
8721,NY,,,1.0,Tesla
8722,NY,,,2.0,Tesla
8723,NY,,,1.0,Tesla
8724,NY,,,1.0,Tesla
8725,NY,,,1.0,Tesla
8726,NY,,,1.0,Tesla
8727,HI,,,1.0,OpConnect
8728,NY,,,2.0,Tesla
8729,NY,,,1.0,Tesla
8730,NY,,,2.0,Tesla
8731,NY,,,2.0,Tesla
8732,NY,,,2.0,Tesla
8733,NY,,,2.0,Tesla
8734,NY,,,2.0,Tesla
8735,NY,,,2.0,Tesla
8736,NY,,,2.0,Tesla
8737,NY,,,2.0,Tesla
8738,NY,,,2.0,Tesla
8739,NY,,,2.0,Tesla
8740,IA,,,1.0,Tesla
8741,IA,,,2.0,Tesla
8742,IA,,,2.0,Tesla
8743,IA,,,2.0,Tesla
8744,IA,,,1.0,Tesla
8745,MT,,,2.0,Tesla
8746,MT,,,1.0,Tesla
8747,MT,,,1.0,Tesla
8748,NE,,,1.0,Tesla
8749,MI,,,2.0,Tesla
8750,MI,,,2.0,Tesla
8751,MI,,,2.0,Tesla
8752,MI,,,2.0,Tesla
8753,MI,,,1.0,Tesla
8754,NC,,,2.0,ChargePoint Network
8755,MD,,,2.0,ChargePoint Network
8756,MD,,,2.0,ChargePoint Network
8757,MD,,,2.0,ChargePoint Network
8758,MD,,,2.0,ChargePoint Network
8759,NY,2.0,,,ChargePoint Network
8760,CA,,,2.0,ChargePoint Network
8761,MO,1.0,,,ChargePoint Network
8762,NJ,,,2.0,ChargePoint Network
8763,HI,,,1.0,
8764,MT,,,1.0,
8765,NY,,,1.0,
8766,NY,,,1.0,
8767,CA,,1.0,,
8768,CA,,1.0,,
8769,CA,,1.0,,
8770,CA,,1.0,,
8771,CA,,1.0,2.0,Greenlots
8772,CA,1.0,,,ChargePoint Network
8773,CO,,,2.0,ChargePoint Network
8774,NY,2.0,,,ChargePoint Network
8775,CA,2.0,,,ChargePoint Network
8776,CA,,,7.0,ChargePoint Network
8777,CA,1.0,,,ChargePoint Network
8778,MO,,,8.0,ChargePoint Network
8779,OH,6.0,,2.0,ChargePoint Network
8780,NJ,,,2.0,ChargePoint Network
8781,NJ,2.0,,,ChargePoint Network
8782,OR,1.0,,,ChargePoint Network
8783,MD,1.0,,2.0,ChargePoint Network
8784,CA,,,4.0,ChargePoint Network
8785,OR,,,2.0,ChargePoint Network
8786,CA,,,4.0,ChargePoint Network
8787,GA,,,2.0,ChargePoint Network
8788,MD,,,2.0,SemaCharge Network
8789,MD,,,2.0,SemaCharge Network
8790,WA,,,2.0,ChargePoint Network
8791,MD,2.0,,,ChargePoint Network
8792,MS,,,1.0,Tesla
8793,MO,,,1.0,Tesla
8794,MO,,,2.0,Tesla
8795,MO,,,2.0,Tesla
8796,MO,,,2.0,Tesla
8797,SC,,,2.0,Tesla
8798,SC,,,2.0,Tesla
8799,SC,,,2.0,Tesla
8800,SC,,,1.0,Tesla
8801,SC,,,3.0,Tesla
8802,VT,,,14.0,Tesla
8803,VT,,,2.0,Tesla
8804,VT,,,1.0,Tesla
8805,VT,,,1.0,Tesla
8806,VT,,,1.0,Tesla
8807,VT,,,14.0,Tesla
8808,CA,,,3.0,Tesla
8809,CA,,,3.0,Tesla
8810,CA,,,1.0,Tesla
8811,CA,,,2.0,Tesla
8812,CA,,,3.0,Tesla
8813,CA,,,2.0,Tesla
8814,CA,,,2.0,Tesla
8815,CA,,,3.0,Tesla
8816,CA,,,2.0,Tesla
8817,CA,,,2.0,Tesla
8818,CA,,,2.0,Tesla
8819,CA,,,1.0,Tesla
8820,CA,,,1.0,Tesla
8821,CA,,,2.0,Tesla
8822,CA,,,2.0,Tesla
8823,CA,,,1.0,Tesla
8824,CA,,,2.0,Tesla
8825,CA,,,2.0,Tesla
8826,CA,,,2.0,Tesla
8827,CA,,,2.0,Tesla
8828,CA,,,3.0,Tesla
8829,CA,,,3.0,Tesla
8830,CA,,,3.0,Tesla
8831,CA,,,3.0,Tesla
8832,CA,,,3.0,Tesla
8833,CA,,,3.0,Tesla
8834,CA,,,3.0,Tesla
8835,CA,,,3.0,Tesla
8836,CA,,,3.0,Tesla
8837,CA,,,2.0,Tesla
8838,CA,,,1.0,Tesla
8839,CA,,,2.0,Tesla
8840,CA,,,2.0,Tesla
8841,CA,,,2.0,Tesla
8842,CA,,,5.0,Tesla
8843,CA,,,2.0,Tesla
8844,CA,,,2.0,Tesla
8845,CA,,,2.0,Tesla
8846,CA,,,2.0,Tesla
8847,CA,,,2.0,Tesla
8848,CA,,,1.0,Tesla
8849,CA,,,1.0,Tesla
8850,CA,,,1.0,Tesla
8851,CA,,,1.0,Tesla
8852,CA,,,1.0,Tesla
8853,CA,,,2.0,Tesla
8854,CA,,,1.0,Tesla
8855,CA,,,4.0,Tesla
8856,CA,,,2.0,Tesla
8857,CA,,,2.0,Tesla
8858,CA,,,2.0,Tesla
8859,CA,,,2.0,Tesla
8860,CA,,,2.0,Tesla
8861,CA,,,1.0,Tesla
8862,CA,,,1.0,Tesla
8863,CA,,,3.0,Tesla
8864,MA,,,2.0,ChargePoint Network
8865,IL,,,1.0,ChargePoint Network
8866,MD,,,2.0,
8867,MA,,,2.0,ChargePoint Network
8868,FL,,,1.0,ChargePoint Network
8869,TX,,,2.0,ChargePoint Network
8870,CA,2.0,,2.0,ChargePoint Network
8871,CA,,,2.0,ChargePoint Network
8872,GA,,,2.0,SemaCharge Network
8873,CA,,,2.0,ChargePoint Network
8874,MA,,,2.0,ChargePoint Network
8875,IN,,,1.0,
8876,FL,,,2.0,SemaCharge Network
8877,CA,,,2.0,ChargePoint Network
8878,MA,,,2.0,ChargePoint Network
8879,GA,2.0,,2.0,ChargePoint Network
8880,NC,,,1.0,ChargePoint Network
8881,CO,,,2.0,ChargePoint Network
8882,CA,,,2.0,Tesla
8883,CA,,,1.0,Tesla
8884,CA,,,1.0,Tesla
8885,CA,,,4.0,Tesla
8886,CA,,,1.0,Tesla
8887,CA,,,1.0,Tesla
8888,CA,,,1.0,Tesla
8889,CA,,,4.0,Tesla
8890,CA,,,2.0,Tesla
8891,CA,,,4.0,Tesla
8892,CA,,,2.0,Tesla
8893,CA,,,1.0,Tesla
8894,CA,,,4.0,Tesla
8895,CA,,,1.0,Tesla
8896,CA,,,1.0,Tesla
8897,CA,,,3.0,Tesla
8898,CA,,,2.0,Tesla
8899,CA,,,2.0,Tesla
8900,CA,,,1.0,Tesla
8901,CA,,,1.0,Tesla
8902,CA,,,2.0,Tesla
8903,CA,,,5.0,Tesla
8904,CA,,,1.0,Tesla
8905,CA,,,2.0,Tesla
8906,CA,,,2.0,Tesla
8907,CA,,,1.0,Tesla
8908,CA,,,1.0,Tesla
8909,CA,,,1.0,Tesla
8910,CA,,,2.0,Tesla
8911,CA,,,1.0,Tesla
8912,CA,,,1.0,Tesla
8913,CA,,,1.0,Tesla
8914,WA,,,3.0,Tesla
8915,WA,,,3.0,Tesla
8916,WA,,,2.0,Tesla
8917,WA,,,1.0,Tesla
8918,WA,,,4.0,Tesla
8919,WA,,,1.0,Tesla
8920,WA,,,2.0,Tesla
8921,WA,,,2.0,Tesla
8922,WA,,,2.0,Tesla
8923,WA,,,2.0,Tesla
8924,WA,,,2.0,Tesla
8925,WA,,,1.0,Tesla
8926,WA,,,2.0,Tesla
8927,WA,,,4.0,Tesla
8928,WA,,,2.0,Tesla
8929,WA,,,1.0,Tesla
8930,KY,,,3.0,Tesla
8931,NJ,,,2.0,Tesla
8932,NJ,,,1.0,Tesla
8933,CA,,,1.0,SemaCharge Network
8934,FL,,,2.0,SemaCharge Network
8935,CO,,1.0,1.0,ChargePoint Network
8936,CA,,,3.0,ChargePoint Network
8937,MA,,,6.0,ChargePoint Network
8938,NV,,,2.0,ChargePoint Network
8939,CA,,,4.0,ChargePoint Network
8940,CO,,,2.0,ChargePoint Network
8941,TX,,,4.0,ChargePoint Network
8942,TX,,,4.0,ChargePoint Network
8943,MA,,,2.0,
8944,MA,,,2.0,
8945,MA,,,2.0,
8946,MA,,,2.0,
8947,MA,,,2.0,
8948,MA,,,1.0,
8949,MA,,,3.0,
8950,NC,,,2.0,Tesla
8951,NC,,,1.0,Tesla
8952,NC,,,2.0,Tesla
8953,NC,,,1.0,Tesla
8954,NC,,,1.0,Tesla
8955,FL,,,1.0,Tesla
8956,FL,,,4.0,Tesla
8957,FL,,,1.0,Tesla
8958,FL,,,1.0,Tesla
8959,FL,,,1.0,Tesla
8960,FL,,,1.0,Tesla
8961,FL,,,3.0,Tesla
8962,FL,,,2.0,Tesla
8963,FL,,,1.0,Tesla
8964,FL,,,2.0,Tesla
8965,FL,,,1.0,Tesla
8966,FL,,,2.0,Tesla
8967,FL,,,2.0,Tesla
8968,FL,,,1.0,Tesla
8969,FL,,,1.0,Tesla
8970,FL,,,1.0,Tesla
8971,FL,,,2.0,Tesla
8972,FL,,,1.0,Tesla
8973,FL,,,1.0,Tesla
8974,FL,,,1.0,Tesla
8975,FL,,,1.0,Tesla
8976,FL,,,1.0,Tesla
8977,FL,,,1.0,Tesla
8978,FL,,,1.0,Tesla
8979,FL,,,2.0,Tesla
8980,FL,,,2.0,Tesla
8981,FL,,,1.0,Tesla
8982,FL,,,3.0,Tesla
8983,FL,1.0,,2.0,Tesla
8984,FL,,,2.0,Tesla
8985,FL,,,2.0,Tesla
8986,FL,,,3.0,Tesla
8987,FL,,,1.0,Tesla
8988,FL,,,1.0,Tesla
8989,FL,,,2.0,Tesla
8990,FL,,,4.0,Tesla
8991,FL,,,2.0,Tesla
8992,FL,,,2.0,Tesla
8993,FL,,,1.0,Tesla
8994,FL,,,2.0,Tesla
8995,FL,,,3.0,Tesla
8996,FL,,,1.0,Tesla
8997,OH,,,3.0,ChargePoint Network
8998,WV,,,3.0,ChargePoint Network
8999,DC,,,1.0,SemaCharge Network
9000,WA,2.0,,,ChargePoint Network
9001,TX,,,2.0,ChargePoint Network
9002,CA,,,2.0,ChargePoint Network
9003,CA,2.0,,2.0,ChargePoint Network
9004,CA,,,3.0,ChargePoint Network
9005,CA,,,2.0,ChargePoint Network
9006,CA,,,4.0,ChargePoint Network
9007,GA,2.0,,2.0,ChargePoint Network
9008,KS,,,4.0,ChargePoint Network
9009,NJ,,,2.0,ChargePoint Network
9010,MO,1.0,,1.0,ChargePoint Network
9011,MO,,,1.0,ChargePoint Network
9012,MO,1.0,,,ChargePoint Network
9013,VA,,,2.0,ChargePoint Network
9014,FL,,,3.0,Tesla
9015,FL,,,1.0,Tesla
9016,FL,,,2.0,Tesla
9017,FL,,,1.0,Tesla
9018,FL,,,1.0,Tesla
9019,FL,,,3.0,Tesla
9020,FL,,,2.0,Tesla
9021,FL,,,2.0,Tesla
9022,FL,,,2.0,Tesla
9023,FL,,,2.0,Tesla
9024,FL,,,1.0,Tesla
9025,TX,,,1.0,Tesla
9026,TX,,,2.0,Tesla
9027,TX,,,2.0,Tesla
9028,TX,,,1.0,Tesla
9029,TX,,,1.0,Tesla
9030,TX,,,2.0,Tesla
9031,TX,,,2.0,Tesla
9032,TX,,,3.0,Tesla
9033,TX,,,1.0,Tesla
9034,TX,,,2.0,Tesla
9035,TX,,,1.0,Tesla
9036,TX,,,2.0,Tesla
9037,TX,,,1.0,Tesla
9038,TX,,,2.0,Tesla
9039,TX,,,1.0,Tesla
9040,TX,,,1.0,Tesla
9041,TX,,,2.0,Tesla
9042,TX,,,2.0,Tesla
9043,TX,,,1.0,Tesla
9044,TX,,,2.0,Tesla
9045,TX,,,3.0,Tesla
9046,TX,,,1.0,Tesla
9047,TX,,,2.0,Tesla
9048,TX,,,2.0,Tesla
9049,TX,,,2.0,Tesla
9050,TX,,,2.0,Tesla
9051,TX,,,1.0,Tesla
9052,TX,,,2.0,Tesla
9053,TX,,,2.0,Tesla
9054,TX,,,1.0,Tesla
9055,TX,,,2.0,Tesla
9056,TX,,,2.0,Tesla
9057,TX,,,2.0,Tesla
9058,TX,,,2.0,Tesla
9059,TX,,,2.0,Tesla
9060,TX,,,1.0,Tesla
9061,TX,,,2.0,Tesla
9062,TX,,,2.0,Tesla
9063,TX,,,2.0,Tesla
9064,TX,,,2.0,Tesla
9065,TX,,,1.0,Tesla
9066,TX,,,1.0,Tesla
9067,NV,,,2.0,Tesla
9068,NV,,,1.0,Tesla
9069,OK,,,1.0,Tesla
9070,PA,,,2.0,Tesla
9071,PA,,,2.0,Tesla
9072,PA,,,2.0,Tesla
9073,PA,,,1.0,Tesla
9074,PA,,,1.0,Tesla
9075,PA,,,2.0,Tesla
9076,PA,,,1.0,Tesla
9077,PA,,,1.0,Tesla
9078,PA,,,1.0,Tesla
9079,PA,,,2.0,Tesla
9080,PA,,,3.0,Tesla
9081,PA,,,1.0,Tesla
9082,PA,,,2.0,Tesla
9083,PA,,,1.0,Tesla
9084,PA,,,1.0,Tesla
9085,PA,,,1.0,Tesla
9086,PA,,,4.0,Tesla
9087,PA,,,2.0,Tesla
9088,PA,,,1.0,Tesla
9089,PA,,,1.0,Tesla
9090,PA,,,2.0,Tesla
9091,PA,,,1.0,Tesla
9092,KY,,,2.0,
9093,SD,,,1.0,Tesla
9094,SD,,,1.0,Tesla
9095,TN,,,1.0,Tesla
9096,TN,,,1.0,Tesla
9097,WV,,,1.0,Tesla
9098,WV,,,4.0,Tesla
9099,AL,,,2.0,Tesla
9100,AL,,,2.0,Tesla
9101,AZ,,,1.0,Tesla
9102,AZ,,,2.0,Tesla
9103,AZ,,,2.0,Tesla
9104,AZ,,,2.0,Tesla
9105,AZ,,,1.0,Tesla
9106,DC,,,1.0,Tesla
9107,DC,,,2.0,Tesla
9108,DC,,,2.0,Tesla
9109,DC,,,2.0,Tesla
9110,GA,,,2.0,Tesla
9111,GA,,,1.0,Tesla
9112,GA,,,2.0,Tesla
9113,KS,,,1.0,Tesla
9114,KS,,,1.0,Tesla
9115,MD,,,2.0,Tesla
9116,MD,,,1.0,Tesla
9117,MD,,,1.0,Tesla
9118,NM,,,1.0,Tesla
9119,CO,,,1.0,Tesla
9120,CO,,,1.0,Tesla
9121,CO,,,1.0,Tesla
9122,CO,,,1.0,Tesla
9123,CO,,,2.0,Tesla
9124,CO,,,1.0,Tesla
9125,CO,,,1.0,Tesla
9126,CO,,,1.0,Tesla
9127,CO,,,1.0,Tesla
9128,CO,,,2.0,Tesla
9129,CO,,,1.0,Tesla
9130,CO,,,2.0,Tesla
9131,IL,,,2.0,Tesla
9132,IL,,,1.0,Tesla
9133,IL,,,2.0,Tesla
9134,IL,,,2.0,Tesla
9135,IL,,,1.0,Tesla
9136,IL,,,2.0,Tesla
9137,IL,,,1.0,Tesla
9138,IL,,,1.0,Tesla
9139,IL,,,2.0,Tesla
9140,IL,,,2.0,Tesla
9141,WI,,,1.0,Tesla
9142,WI,,,2.0,Tesla
9143,WI,,,2.0,Tesla
9144,WI,,,1.0,Tesla
9145,WI,,,1.0,Tesla
9146,VA,,,1.0,Tesla
9147,VA,,,2.0,Tesla
9148,VA,,,2.0,Tesla
9149,VA,,,3.0,Tesla
9150,VA,,,1.0,Tesla
9151,VA,,,3.0,Tesla
9152,VA,,,1.0,Tesla
9153,VA,,,1.0,Tesla
9154,VA,,,2.0,Tesla
9155,VA,,,1.0,Tesla
9156,VA,,,1.0,Tesla
9157,VA,,,2.0,Tesla
9158,VA,,,2.0,Tesla
9159,VA,,,1.0,Tesla
9160,VA,,,2.0,Tesla
9161,VA,,,2.0,Tesla
9162,VA,,,3.0,Tesla
9163,VA,,,1.0,Tesla
9164,UT,,,3.0,Tesla
9165,UT,,,3.0,Tesla
9166,CA,,,4.0,ChargePoint Network
9167,GA,,,4.0,ChargePoint Network
9168,HI,,,2.0,ChargePoint Network
9169,MD,4.0,,,ChargePoint Network
9170,MA,,,4.0,ChargePoint Network
9171,CT,,,2.0,SemaCharge Network
9172,CA,,,2.0,ChargePoint Network
9173,FL,,,2.0,ChargePoint Network
9174,CA,,,2.0,ChargePoint Network
9175,CA,,,2.0,ChargePoint Network
9176,CA,,,2.0,ChargePoint Network
9177,VA,,,1.0,
9178,VA,,,2.0,
9179,CA,,,3.0,EV Connect
9180,CA,,,3.0,EV Connect
9181,CA,,,3.0,EV Connect
9182,CA,,,3.0,EV Connect
9183,CA,,,3.0,EV Connect
9184,OR,,,1.0,SemaCharge Network
9185,GA,,,2.0,ChargePoint Network
9186,NM,,,2.0,ChargePoint Network
9187,NM,,,2.0,ChargePoint Network
9188,FL,,,2.0,ChargePoint Network
9189,CO,,,2.0,ChargePoint Network
9190,CA,,,10.0,ChargePoint Network
9191,CA,,,2.0,ChargePoint Network
9192,CA,5.0,,2.0,ChargePoint Network
9193,OR,,,2.0,ChargePoint Network
9194,TX,,,2.0,ChargePoint Network
9195,WA,,,4.0,ChargePoint Network
9196,ME,,,1.0,
9197,ME,,,1.0,
9198,ME,,,1.0,
9199,MA,,,4.0,ChargePoint Network
9200,CA,,,2.0,ChargePoint Network
9201,TX,,,4.0,ChargePoint Network
9202,ME,,,1.0,
9203,ME,,,1.0,
9204,ME,,,1.0,
9205,HI,2.0,,2.0,OpConnect
9206,HI,,,4.0,
9207,HI,,,1.0,
9208,HI,,,1.0,
9209,HI,,,1.0,
9210,HI,,,2.0,
9211,HI,,,1.0,
9212,HI,2.0,,1.0,OpConnect
9213,CA,,,2.0,
9214,MA,,,4.0,ChargePoint Network
9215,CO,,,2.0,ChargePoint Network
9216,CA,,,1.0,SemaCharge Network
9217,MO,,,12.0,ChargePoint Network
9218,TX,,,2.0,ChargePoint Network
9219,GA,,,4.0,ChargePoint Network
9220,MD,4.0,,,ChargePoint Network
9221,TX,2.0,,,ChargePoint Network
9222,TX,,,2.0,ChargePoint Network
9223,MI,,,4.0,
9224,NC,,,1.0,
9225,NC,,,2.0,
9226,FL,2.0,,1.0,Tesla
9227,CA,,,3.0,OpConnect
9228,CA,,,2.0,OpConnect
9229,CA,2.0,,1.0,OpConnect
9230,IN,,,1.0,SemaCharge Network
9231,MI,,,2.0,SemaCharge Network
9232,CA,2.0,,6.0,ChargePoint Network
9233,TN,,,2.0,ChargePoint Network
9234,CA,,,5.0,ChargePoint Network
9235,CA,,,2.0,ChargePoint Network
9236,CA,,,2.0,ChargePoint Network
9237,CA,,,1.0,ChargePoint Network
9238,MO,,,6.0,ChargePoint Network
9239,CA,,,6.0,ChargePoint Network
9240,CA,,,11.0,SemaCharge Network
9241,VT,,,4.0,SemaCharge Network
9242,WA,,,2.0,SemaCharge Network
9243,CA,,,12.0,SemaCharge Network
9244,CA,,,4.0,ChargePoint Network
9245,AZ,,,6.0,ChargePoint Network
9246,FL,,,3.0,SemaCharge Network
9247,FL,,,1.0,SemaCharge Network
9248,MD,,,8.0,ChargePoint Network
9249,NC,,,1.0,ChargePoint Network
9250,MI,,,1.0,ChargePoint Network
9251,MO,,,8.0,ChargePoint Network
9252,CA,,,2.0,ChargePoint Network
9253,CA,,,2.0,ChargePoint Network
9254,VT,,,2.0,ChargePoint Network
9255,CA,,,4.0,ChargePoint Network
9256,TX,,,2.0,ChargePoint Network
9257,GA,,,2.0,SemaCharge Network
9258,GA,,,7.0,ChargePoint Network
9259,CA,,,3.0,ChargePoint Network
9260,MA,,,2.0,ChargePoint Network
9261,PA,,,3.0,SemaCharge Network
9262,MD,,,2.0,ChargePoint Network
9263,CA,1.0,,,ChargePoint Network
9264,WA,,,4.0,ChargePoint Network
9265,CA,,,6.0,ChargePoint Network
9266,ME,,,1.0,
9267,ME,,,2.0,
9268,LA,,,2.0,ChargePoint Network
9269,CA,,,2.0,ChargePoint Network
9270,CA,,,2.0,SemaCharge Network
9271,AR,,,2.0,ChargePoint Network
9272,CA,,,4.0,ChargePoint Network
9273,CA,,,2.0,ChargePoint Network
9274,IN,,,8.0,ChargePoint Network
9275,CA,,,2.0,ChargePoint Network
9276,VA,,,2.0,
9277,VA,,,2.0,
9278,VA,,,2.0,
9279,VA,,,1.0,
9280,PA,,,2.0,
9281,UT,,,2.0,
9282,GA,,,2.0,
9283,VA,,,1.0,
9284,VA,,,1.0,
9285,VA,,,2.0,
9286,VA,,,1.0,
9287,VA,,,2.0,
9288,VA,1.0,,1.0,
9289,VA,,1.0,1.0,
9290,TN,,,2.0,ChargePoint Network
9291,TN,,,6.0,ChargePoint Network
9292,TN,,,2.0,ChargePoint Network
9293,CA,,,6.0,ChargePoint Network
9294,CA,,,3.0,ChargePoint Network
9295,GA,,,2.0,ChargePoint Network
9296,CA,,,12.0,ChargePoint Network
9297,WI,,,2.0,ChargePoint Network
9298,IA,,,2.0,ChargePoint Network
9299,VT,,,2.0,ChargePoint Network
9300,CO,,,2.0,ChargePoint Network
9301,NE,,,2.0,ChargePoint Network
9302,NY,,,2.0,ChargePoint Network
9303,FL,,,4.0,ChargePoint Network
9304,FL,,,2.0,ChargePoint Network
9305,FL,,,4.0,ChargePoint Network
9306,FL,,,2.0,SemaCharge Network
9307,MI,,2.0,2.0,ChargePoint Network
9308,MI,,2.0,2.0,ChargePoint Network
9309,MI,,1.0,1.0,ChargePoint Network
9310,TN,,,2.0,ChargePoint Network
9311,FL,,,4.0,ChargePoint Network
9312,FL,,,1.0,ChargePoint Network
9313,TX,,,1.0,ChargePoint Network
9314,TX,,,1.0,ChargePoint Network
9315,AZ,,,4.0,ChargePoint Network
9316,MA,,,2.0,ChargePoint Network
9317,NC,,,4.0,ChargePoint Network
9318,FL,,,3.0,ChargePoint Network
9319,PA,,,1.0,ChargePoint Network
9320,PA,,,2.0,ChargePoint Network
9321,CA,,,2.0,
9322,CA,,,3.0,
9323,CA,,,1.0,
9324,CA,,,2.0,
9325,VA,,,1.0,SemaCharge Network
9326,TN,,,2.0,ChargePoint Network
9327,GA,,,4.0,ChargePoint Network
9328,GA,,,2.0,ChargePoint Network
9329,NE,,,2.0,ChargePoint Network
9330,MO,,,6.0,ChargePoint Network
9331,CA,,1.0,1.0,ChargePoint Network
9332,CA,,2.0,2.0,ChargePoint Network
9333,CA,,1.0,1.0,ChargePoint Network
9334,CA,,2.0,2.0,ChargePoint Network
9335,CA,,3.0,3.0,ChargePoint Network
9336,SC,1.0,,,
9337,CA,,,2.0,
9338,CA,,,1.0,
9339,CA,,,3.0,
9340,ID,,,3.0,Tesla
9341,ID,,,2.0,Tesla
9342,LA,,,2.0,Tesla
9343,NH,,,2.0,Tesla
9344,NH,,,1.0,Tesla
9345,IA,,,2.0,Tesla
9346,VT,,,2.0,Tesla
9347,MO,,,1.0,Tesla
9348,WA,,,2.0,Tesla
9349,ME,,,1.0,Tesla
9350,ME,,,2.0,Tesla
9351,OH,,,2.0,Tesla
9352,OR,,,2.0,Tesla
9353,OR,,,2.0,Tesla
9354,OR,,,1.0,Tesla
9355,OR,,,2.0,Tesla
9356,OR,,,2.0,Tesla
9357,OR,,,1.0,Tesla
9358,AR,,,1.0,Tesla
9359,CT,,,1.0,Tesla
9360,NY,,,1.0,Tesla
9361,NY,,,2.0,Tesla
9362,NY,,,2.0,Tesla
9363,NY,,,2.0,Tesla
9364,NY,,,2.0,Tesla
9365,NY,,,2.0,Tesla
9366,NY,,,2.0,Tesla
9367,NY,,,2.0,Tesla
9368,NY,,,2.0,Tesla
9369,NY,,,2.0,Tesla
9370,NY,,,2.0,Tesla
9371,NY,,,2.0,Tesla
9372,NY,,,2.0,Tesla
9373,NY,,,2.0,Tesla
9374,NY,,,2.0,Tesla
9375,NY,,,2.0,Tesla
9376,NY,,,2.0,Tesla
9377,NY,,,2.0,Tesla
9378,NY,,,1.0,Tesla
9379,NY,,,2.0,Tesla
9380,NY,,,2.0,Tesla
9381,NY,,,2.0,Tesla
9382,VT,,12.0,,
9383,AZ,,,1.0,ChargePoint Network
9384,AZ,,,1.0,ChargePoint Network
9385,CA,8.0,,1.0,ChargePoint Network
9386,MI,,,1.0,
9387,CA,,,2.0,ChargePoint Network
9388,NE,,,4.0,ChargePoint Network
9389,TX,,,4.0,ChargePoint Network
9390,IL,,,2.0,ChargePoint Network
9391,SC,1.0,,,
9392,SC,1.0,,,
9393,SC,,1.0,1.0,
9394,CA,,,4.0,Tesla
9395,CA,,,1.0,Tesla
9396,CA,,,1.0,Tesla
9397,CA,,,2.0,Tesla
9398,CA,,,2.0,Tesla
9399,CA,,,2.0,Tesla
9400,CA,,,2.0,Tesla
9401,CA,,,4.0,Tesla
9402,CA,,,2.0,Tesla
9403,CA,,,6.0,Tesla
9404,CA,,,2.0,Tesla
9405,CA,,,2.0,Tesla
9406,CA,,,1.0,Tesla
9407,CA,,,2.0,Tesla
9408,CA,,,4.0,Tesla
9409,CA,,,1.0,Tesla
9410,CA,,,2.0,Tesla
9411,CA,,,2.0,Tesla
9412,CA,,,1.0,Tesla
9413,CA,,,2.0,Tesla
9414,GA,,,2.0,ChargePoint Network
9415,CT,,,2.0,ChargePoint Network
9416,CA,,,2.0,ChargePoint Network
9417,TX,,,2.0,ChargePoint Network
9418,IN,,,2.0,Tesla
9419,MA,,,1.0,Tesla
9420,MA,,,1.0,Tesla
9421,MA,,,2.0,Tesla
9422,NJ,,,2.0,Tesla
9423,NJ,,,2.0,Tesla
9424,NC,,,1.0,Tesla
9425,NC,,,1.0,Tesla
9426,NC,,,2.0,Tesla
9427,NC,,,2.0,Tesla
9428,NC,,,1.0,Tesla
9429,FL,,,1.0,Tesla
9430,FL,,,1.0,Tesla
9431,FL,,,1.0,Tesla
9432,FL,,,2.0,Tesla
9433,FL,,,2.0,Tesla
9434,FL,,,2.0,Tesla
9435,FL,,,2.0,Tesla
9436,FL,,,1.0,Tesla
9437,TX,,,2.0,Tesla
9438,TX,,,2.0,Tesla
9439,TX,,,2.0,Tesla
9440,TX,,,2.0,Tesla
9441,NV,,,1.0,Tesla
9442,NV,,,2.0,Tesla
9443,NV,,,1.0,Tesla
9444,PA,,,2.0,Tesla
9445,TN,,,3.0,Tesla
9446,TN,,,2.0,Tesla
9447,FL,,,1.0,SemaCharge Network
9448,FL,,,1.0,SemaCharge Network
9449,FL,,,1.0,SemaCharge Network
9450,FL,,,1.0,SemaCharge Network
9451,TX,,,2.0,ChargePoint Network
9452,CO,,,2.0,ChargePoint Network
