,State,DC Fast Charge,Level 1,Level 2,EV Network
7720,NV,,,2.0,ChargePoint Network
7721,CO,,,2.0,ChargePoint Network
7722,FL,,,2.0,ChargePoint Network
7723,MD,,,1.0,SemaCharge Network
7724,CA,6.0,,,Tesla
7725,CA,10.0,,,Tesla
7726,GA,6.0,,,Tesla
7727,ME,8.0,,,Tesla
7728,MN,8.0,,,Tesla
7729,MN,8.0,,,Tesla
7730,NV,6.0,,,Tesla
7731,NH,8.0,,,Tesla
7732,NY,8.0,,,Tesla
7733,OR,8.0,,,Tesla
7734,SC,8.0,,,Tesla
7735,TX,8.0,,,Tesla
7736,TX,6.0,,,Tesla
7737,UT,8.0,,,Tesla
7738,VA,6.0,,,Tesla
7739,WI,8.0,,,Tesla
7740,MD,,,4.0,SemaCharge Network
7741,CA,,,20.0,ChargePoint Network
7742,CA,,,2.0,ChargePoint Network
7743,WA,,,3.0,ChargePoint Network
7744,OR,1.0,,,ChargePoint Network
7745,OR,1.0,,,ChargePoint Network
7746,CA,,,4.0,ChargePoint Network
7747,CA,,,2.0,ChargePoint Network
7748,CA,,,2.0,ChargePoint Network
7749,MA,,,4.0,ChargePoint Network
7750,MA,,,2.0,
7751,OR,1.0,,,ChargePoint Network
7752,WA,,,2.0,ChargePoint Network
7753,AZ,,,10.0,ChargePoint Network
7754,MA,,,2.0,ChargePoint Network
7755,MO,,,6.0,ChargePoint Network
7756,MD,1.0,,,ChargePoint Network
7757,OR,,,2.0,ChargePoint Network
7758,FL,,,2.0,ChargePoint Network
7759,FL,,,2.0,ChargePoint Network
7760,NC,8.0,,,Tesla
7761,MO,,,4.0,ChargePoint Network
7762,MO,,,2.0,ChargePoint Network
7763,NY,,,2.0,ChargePoint Network
7764,MD,2.0,,,ChargePoint Network
7765,MO,,,12.0,ChargePoint Network
7766,CA,,,10.0,ChargePoint Network
7767,FL,,,8.0,ChargePoint Network
7768,CO,,,1.0,SemaCharge Network
7769,MO,,,1.0,SemaCharge Network
7770,CA,,,18.0,SemaCharge Network
7771,CT,,,2.0,ChargePoint Network
7772,CT,,,2.0,ChargePoint Network
7773,CA,,,4.0,ChargePoint Network
7774,MD,,,1.0,ChargePoint Network
7775,CA,,,2.0,
7776,CA,,,1.0,
7777,MD,,,1.0,SemaCharge Network
7778,MD,,,1.0,SemaCharge Network
7779,UT,,,1.0,SemaCharge Network
7780,CA,,,1.0,SemaCharge Network
7781,MD,,,2.0,SemaCharge Network
7782,MD,,,1.0,SemaCharge Network
7783,MD,,,1.0,SemaCharge Network
7784,CT,,,2.0,ChargePoint Network
7785,CA,,,2.0,ChargePoint Network
7786,CA,,,1.0,ChargePoint Network
7787,MO,,,4.0,ChargePoint Network
7788,FL,,,1.0,ChargePoint Network
7789,GA,,,2.0,Tesla
7790,GA,,,2.0,Tesla
7791,GA,,,1.0,Tesla
7792,GA,,,1.0,Tesla
7793,GA,,,1.0,Tesla
7794,GA,,,1.0,Tesla
7795,GA,,,1.0,Tesla
7796,GA,,,1.0,Tesla
7797,GA,,,2.0,Tesla
7798,GA,,,2.0,Tesla
7799,GA,,,2.0,Tesla
7800,GA,,,2.0,Tesla
7801,GA,,,2.0,Tesla
7802,GA,,,2.0,Tesla
7803,GA,,,3.0,Tesla
7804,GA,,,4.0,Tesla
7805,GA,,,1.0,Tesla
7806,GA,,,2.0,Tesla
7807,GA,,,2.0,Tesla
7808,GA,,,2.0,Tesla
7809,GA,,,2.0,Tesla
7810,GA,,,2.0,Tesla
7811,GA,,,2.0,Tesla
7812,GA,,,1.0,Tesla
7813,GA,,,2.0,Tesla
7814,GA,,,8.0,Tesla
7815,KS,,,2.0,Tesla
7816,KS,,,1.0,Tesla
7817,MD,2.0,,,ChargePoint Network
7818,MA,,,6.0,ChargePoint Network
7819,FL,,,1.0,ChargePoint Network
7820,FL,,,1.0,ChargePoint Network
7821,IN,,,2.0,Tesla
7822,IN,,,1.0,Tesla
7823,IN,,,1.0,Tesla
7824,IN,,,1.0,Tesla
7825,IN,,,1.0,Tesla
7826,IN,,,3.0,Tesla
7827,IN,,,1.0,Tesla
7828,IN,,,3.0,Tesla
7829,IN,,,3.0,Tesla
7830,NJ,,,4.0,Tesla
7831,NJ,,,1.0,Tesla
7832,NJ,,,2.0,Tesla
7833,NJ,,,2.0,Tesla
7834,NJ,,,1.0,Tesla
7835,NJ,,,2.0,Tesla
7836,NJ,,,1.0,Tesla
7837,NJ,,,1.0,Tesla
7838,NJ,,,2.0,Tesla
7839,NJ,,,1.0,Tesla
7840,NJ,,,1.0,Tesla
7841,NJ,,,1.0,Tesla
7842,KY,,,2.0,Tesla
7843,KY,,,1.0,Tesla
7844,KY,,,2.0,Tesla
7845,MA,,,1.0,Tesla
7846,MA,,,2.0,Tesla
7847,MA,,,1.0,Tesla
7848,MA,,,2.0,Tesla
7849,MA,,,1.0,Tesla
7850,MA,,,1.0,Tesla
7851,MA,,,1.0,Tesla
7852,MA,,,2.0,Tesla
7853,MA,,,2.0,Tesla
7854,MA,,,2.0,Tesla
7855,MA,,,1.0,Tesla
7856,MA,,,1.0,Tesla
7857,MA,,,1.0,Tesla
7858,MA,,,3.0,Tesla
7859,MA,,,2.0,Tesla
7860,MA,,,2.0,Tesla
7861,MA,,,1.0,Tesla
7862,MA,,,2.0,Tesla
7863,MA,,,1.0,Tesla
7864,MA,,,1.0,Tesla
7865,MA,,,3.0,Tesla
7866,MA,,,2.0,Tesla
7867,MA,,,2.0,Tesla
7868,MA,,,2.0,Tesla
7869,MA,,,1.0,Tesla
7870,NC,,,2.0,Tesla
7871,NC,,,2.0,Tesla
7872,NC,,,2.0,Tesla
7873,NC,,,1.0,Tesla
7874,NC,,,1.0,Tesla
7875,NC,,,3.0,Tesla
7876,NC,,,1.0,Tesla
7877,NC,,,1.0,Tesla
7878,NC,,,1.0,Tesla
7879,NC,,,4.0,Tesla
7880,NC,,,2.0,Tesla
7881,NC,,,1.0,Tesla
7882,NC,,,1.0,Tesla
7883,NC,,,3.0,Tesla
7884,NC,,,2.0,Tesla
7885,NC,,,2.0,Tesla
7886,NC,,,3.0,Tesla
7887,NC,,,1.0,Tesla
7888,NC,,,2.0,Tesla
7889,MD,,,4.0,SemaCharge Network
7890,CA,1.0,,,ChargePoint Network
7891,SD,,,1.0,Tesla
7892,SD,,,2.0,Tesla
7893,SD,,,2.0,Tesla
7894,SD,,,1.0,Tesla
7895,SD,,,1.0,Tesla
7896,SD,,,1.0,Tesla
7897,SD,,,2.0,Tesla
7898,SD,,,2.0,Tesla
7899,TN,,,1.0,Tesla
7900,TN,,,2.0,Tesla
7901,TN,,,2.0,Tesla
7902,TN,,,4.0,Tesla
7903,TN,,,1.0,Tesla
7904,TN,,,3.0,Tesla
7905,OK,,,1.0,Tesla
7906,OK,,,2.0,Tesla
7907,AL,,,2.0,Tesla
7908,AL,,,2.0,Tesla
7909,AL,,,2.0,Tesla
7910,AL,,,2.0,Tesla
7911,AZ,,,2.0,Tesla
7912,AZ,,,2.0,Tesla
7913,AZ,,,2.0,Tesla
7914,AZ,,,2.0,Tesla
7915,AZ,,,1.0,Tesla
7916,AZ,,,2.0,Tesla
7917,AZ,,,1.0,Tesla
7918,AZ,,,1.0,Tesla
7919,AZ,,,3.0,Tesla
7920,AZ,,,1.0,Tesla
7921,AZ,,,2.0,Tesla
7922,AZ,,,2.0,Tesla
7923,AZ,,,5.0,Tesla
7924,AZ,,,2.0,Tesla
7925,AZ,,,2.0,Tesla
7926,AZ,,,2.0,Tesla
7927,AZ,,,2.0,Tesla
7928,AZ,4.0,,1.0,Tesla
7929,AZ,,,2.0,Tesla
7930,AZ,,,2.0,Tesla
7931,AZ,,,2.0,Tesla
7932,AZ,,,2.0,Tesla
7933,AZ,,,1.0,Tesla
7934,AZ,,,1.0,Tesla
7935,AZ,,,2.0,Tesla
7936,AZ,,,2.0,Tesla
7937,AZ,,,1.0,Tesla
7938,AZ,,,1.0,Tesla
7939,AZ,,,1.0,Tesla
7940,AZ,,,2.0,Tesla
7941,AZ,,,1.0,Tesla
7942,AZ,,,2.0,Tesla
7943,DC,,,1.0,Tesla
7944,DC,,,2.0,Tesla
7945,DC,,,2.0,Tesla
7946,DC,,,2.0,Tesla
7947,DC,,,2.0,Tesla
7948,DC,,,1.0,Tesla
7949,DC,,,2.0,Tesla
7950,DC,,,2.0,Tesla
7951,DC,,,1.0,Tesla
7952,DC,,,1.0,Tesla
7953,DC,,,1.0,Tesla
7954,NV,6.0,,,Tesla
7955,NV,,,1.0,Tesla
7956,NV,,,1.0,Tesla
7957,NV,,,2.0,Tesla
7958,NV,,,2.0,Tesla
7959,NV,,,4.0,Tesla
7960,NV,,,2.0,Tesla
7961,NV,,,1.0,Tesla
7962,NV,,,2.0,Tesla
7963,NV,,,1.0,Tesla
7964,NV,,,1.0,Tesla
7965,NV,,,3.0,Tesla
7966,NV,,,2.0,Tesla
7967,NV,,,1.0,Tesla
7968,NV,,,1.0,Tesla
7969,NV,,,4.0,Tesla
7970,NV,,,2.0,Tesla
7971,NV,,,2.0,Tesla
7972,NV,,,2.0,Tesla
7973,NV,,,4.0,Tesla
7974,NV,,,3.0,Tesla
7975,NV,,,2.0,Tesla
7976,NV,,,2.0,Tesla
7977,NV,,,1.0,Tesla
7978,NV,,,1.0,Tesla
7979,CA,,,1.0,SemaCharge Network
7980,FL,,,1.0,ChargePoint Network
7981,OR,2.0,,,ChargePoint Network
7982,OR,1.0,,,ChargePoint Network
7983,CA,1.0,,,ChargePoint Network
7984,GA,,,4.0,ChargePoint Network
7985,CT,4.0,,,ChargePoint Network
7986,GA,,,4.0,ChargePoint Network
7987,GA,,,4.0,ChargePoint Network
7988,OR,2.0,,,ChargePoint Network
7989,CO,,,1.0,SemaCharge Network
7990,NM,,,1.0,Tesla
7991,NM,,,1.0,Tesla
7992,NM,,,2.0,Tesla
7993,NM,,,2.0,Tesla
7994,NM,,,2.0,Tesla
7995,NM,,,2.0,Tesla
7996,NM,,,2.0,Tesla
7997,NM,,,1.0,Tesla
7998,NM,,,2.0,Tesla
7999,MD,,,2.0,Tesla
8000,MD,,,2.0,Tesla
8001,MD,,,1.0,Tesla
8002,MD,,,2.0,Tesla
8003,MD,,,2.0,Tesla
8004,MD,,,6.0,Tesla
8005,MD,,,5.0,Tesla
8006,MD,,,2.0,Tesla
8007,MD,,,1.0,Tesla
8008,MD,,,2.0,Tesla
8009,MD,,,2.0,Tesla
8010,OR,,,1.0,SemaCharge Network
8011,MN,,,2.0,ChargePoint Network
8012,OR,1.0,,,ChargePoint Network
8013,TX,,,6.0,ChargePoint Network
8014,GA,,,2.0,ChargePoint Network
8015,MA,,,1.0,
8016,GA,2.0,,,ChargePoint Network
8017,HI,,,1.0,ChargePoint Network
8018,IA,,,2.0,ChargePoint Network
8019,VT,,,2.0,ChargePoint Network
8020,NH,,,2.0,Tesla
8021,MD,,,4.0,
8022,CA,,1.0,2.0,Greenlots
8023,CA,,,2.0,EV Connect
8024,CA,,,4.0,EV Connect
8025,CA,,1.0,2.0,Greenlots
8026,VT,,,2.0,SemaCharge Network
8027,VT,,,2.0,SemaCharge Network
8028,VT,,,2.0,SemaCharge Network
8029,VT,,,2.0,SemaCharge Network
8030,VT,,,2.0,SemaCharge Network
8031,NE,,,2.0,ChargePoint Network
8032,IL,,,2.0,ChargePoint Network
8033,NY,,,2.0,ChargePoint Network
8034,GA,,,16.0,ChargePoint Network
8035,FL,,,2.0,ChargePoint Network
8036,CA,,,2.0,ChargePoint Network
8037,CA,,,2.0,ChargePoint Network
8038,CA,,,2.0,ChargePoint Network
8039,CA,,,2.0,ChargePoint Network
8040,CA,,,2.0,ChargePoint Network
8041,VT,,,1.0,ChargePoint Network
8042,VT,,,2.0,ChargePoint Network
8043,IA,,,2.0,ChargePoint Network
8044,CA,1.0,,,ChargePoint Network
8045,CA,,,6.0,ChargePoint Network
8046,DC,,,6.0,ChargePoint Network
8047,CA,,,2.0,ChargePoint Network
8048,CA,,,18.0,ChargePoint Network
8049,CA,,,2.0,ChargePoint Network
8050,CA,,,4.0,ChargePoint Network
8051,CA,,,2.0,ChargePoint Network
8052,CA,,,8.0,ChargePoint Network
8053,CA,,,2.0,ChargePoint Network
8054,CA,,,3.0,ChargePoint Network
8055,CA,,,5.0,ChargePoint Network
8056,CA,,,30.0,ChargePoint Network
8057,CA,,,7.0,ChargePoint Network
8058,MD,,,1.0,ChargePoint Network
8059,MD,,,1.0,ChargePoint Network
8060,CA,,,1.0,ChargePoint Network
8061,CA,,,2.0,ChargePoint Network
8062,IL,,,4.0,ChargePoint Network
8063,CA,,,8.0,ChargePoint Network
8064,CA,,,8.0,ChargePoint Network
8065,CA,,,10.0,ChargePoint Network
8066,CA,,,6.0,ChargePoint Network
8067,IL,,,2.0,ChargePoint Network
8068,CA,,,4.0,ChargePoint Network
8069,CA,,,6.0,ChargePoint Network
8070,CA,,,2.0,ChargePoint Network
8071,WI,,1.0,1.0,ChargePoint Network
8072,CA,,,2.0,ChargePoint Network
8073,WI,,,1.0,ChargePoint Network
8074,WI,,,1.0,ChargePoint Network
8075,WI,,,1.0,ChargePoint Network
8076,MD,,1.0,1.0,ChargePoint Network
8077,MO,,,2.0,ChargePoint Network
8078,MO,,,2.0,ChargePoint Network
8079,MO,,,2.0,ChargePoint Network
8080,RI,,,2.0,ChargePoint Network
8081,MD,,,6.0,ChargePoint Network
8082,IL,,,2.0,ChargePoint Network
8083,IL,,,2.0,ChargePoint Network
8084,NY,,,2.0,ChargePoint Network
8085,NJ,,,2.0,ChargePoint Network
8086,NY,1.0,,,ChargePoint Network
8087,IL,,,10.0,ChargePoint Network
8088,MD,,,3.0,ChargePoint Network
8089,CA,1.0,,,ChargePoint Network
8090,RI,1.0,,,ChargePoint Network
8091,CA,,,18.0,ChargePoint Network
8092,IL,,,4.0,ChargePoint Network
8093,CA,,,10.0,ChargePoint Network
8094,CA,,,2.0,ChargePoint Network
8095,MD,,,2.0,SemaCharge Network
8096,MD,,,2.0,SemaCharge Network
8097,CA,,,6.0,ChargePoint Network
8098,GA,,,2.0,ChargePoint Network
8099,CA,,,2.0,SemaCharge Network
8100,MA,,,2.0,ChargePoint Network
8101,CA,,,10.0,SemaCharge Network
8102,CA,,,10.0,SemaCharge Network
8103,CA,,,3.0,SemaCharge Network
8104,CA,,,6.0,SemaCharge Network
8105,MA,2.0,,6.0,ChargePoint Network
8106,MA,,,2.0,ChargePoint Network
8107,CA,,,2.0,ChargePoint Network
8108,KS,,,6.0,ChargePoint Network
8109,GA,,,1.0,
8110,AK,,,2.0,
8111,MD,,,2.0,
8112,KY,8.0,,,Tesla
8113,CA,,,8.0,SemaCharge Network
8114,MA,,,2.0,SemaCharge Network
8115,CA,,,2.0,ChargePoint Network
8116,CA,,,4.0,ChargePoint Network
8117,CA,,,4.0,ChargePoint Network
8118,NE,,,2.0,ChargePoint Network
8119,CA,,,14.0,ChargePoint Network
8120,CA,,,32.0,ChargePoint Network
8121,IL,,,4.0,ChargePoint Network
8122,CA,,3.0,9.0,ChargePoint Network
8123,CA,,,2.0,ChargePoint Network
8124,CA,,,2.0,ChargePoint Network
8125,CA,,,6.0,ChargePoint Network
8126,ME,,,2.0,ChargePoint Network
8127,CA,,,8.0,ChargePoint Network
8128,MO,,,16.0,ChargePoint Network
8129,GA,2.0,,2.0,ChargePoint Network
8130,FL,,,2.0,ChargePoint Network
8131,MD,2.0,,,ChargePoint Network
8132,FL,,,2.0,SemaCharge Network
8133,FL,,,2.0,ChargePoint Network
8134,NJ,,1.0,1.0,ChargePoint Network
8135,VT,,,2.0,ChargePoint Network
8136,GA,,,4.0,ChargePoint Network
8137,MA,,,2.0,SemaCharge Network
8138,GA,,,4.0,ChargePoint Network
8139,GA,,,4.0,SemaCharge Network
8140,MA,,,1.0,ChargePoint Network
8141,CA,,,8.0,ChargePoint Network
8142,CA,,,8.0,ChargePoint Network
8143,FL,,,1.0,ChargePoint Network
8144,NV,,,6.0,ChargePoint Network
8145,VA,6.0,,,Tesla
8146,VA,6.0,,,Tesla
8147,CO,,,1.0,SemaCharge Network
8148,MA,,,2.0,SemaCharge Network
8149,MN,,,2.0,ChargePoint Network
8150,MN,,,2.0,ChargePoint Network
8151,NJ,,,2.0,ChargePoint Network
8152,MD,2.0,,,ChargePoint Network
8153,TX,,,4.0,ChargePoint Network
8154,NJ,2.0,,,ChargePoint Network
8155,FL,,,2.0,ChargePoint Network
8156,CA,,,2.0,ChargePoint Network
8157,MD,2.0,,,ChargePoint Network
8158,NV,,,3.0,ChargePoint Network
8159,NJ,,,2.0,ChargePoint Network
8160,NJ,,,2.0,ChargePoint Network
8161,CA,,,12.0,SemaCharge Network
8162,CA,,,12.0,SemaCharge Network
8163,WA,,,4.0,ChargePoint Network
8164,CA,,,8.0,ChargePoint Network
8165,CA,,,3.0,ChargePoint Network
8166,CA,,,4.0,ChargePoint Network
8167,MA,,,2.0,ChargePoint Network
8168,CA,,,2.0,ChargePoint Network
8169,IL,,,2.0,ChargePoint Network
8170,CA,,,1.0,GE WattStation
8171,NC,,,1.0,GE WattStation
8172,CA,,,1.0,GE WattStation
8173,CA,,,1.0,GE WattStation
8174,VA,,,1.0,GE WattStation
8175,MA,,,1.0,GE WattStation
8176,CA,,,1.0,GE WattStation
8177,CA,,,1.0,GE WattStation
8178,CA,,,1.0,GE WattStation
8179,CA,,,1.0,GE WattStation
8180,MD,,,1.0,GE WattStation
8181,NC,,,1.0,GE WattStation
8182,CA,,,1.0,GE WattStation
8183,CA,,,1.0,GE WattStation
8184,GA,,,1.0,GE WattStation
8185,NY,,,1.0,GE WattStation
8186,NY,,,1.0,GE WattStation
8187,CA,,,1.0,GE WattStation
8188,TX,,,1.0,GE WattStation
8189,CA,,,1.0,GE WattStation
8190,VA,,,1.0,GE WattStation
8191,CA,,,1.0,GE WattStation
8192,CA,,,1.0,GE WattStation
8193,CA,,,1.0,GE WattStation
8194,CA,,,1.0,GE WattStation
8195,NY,,,1.0,GE WattStation
8196,CA,,,1.0,GE WattStation
8197,CA,,,1.0,GE WattStation
8198,NY,,,1.0,GE WattStation
8199,TX,,,1.0,GE WattStation
8200,WA,,,1.0,GE WattStation
8201,OH,,,1.0,GE WattStation
8202,TX,,,1.0,GE WattStation
8203,TX,,,1.0,GE WattStation
8204,TX,,,1.0,GE WattStation
8205,CA,,,1.0,GE WattStation
8206,CA,,,1.0,GE WattStation
8207,CA,,,1.0,GE WattStation
8208,CA,,,1.0,GE WattStation
8209,OH,,,1.0,GE WattStation
8210,OH,,,1.0,GE WattStation
8211,NY,,,1.0,GE WattStation
8212,CA,,,1.0,GE WattStation
8213,TX,,,1.0,GE WattStation
8214,CA,,,1.0,GE WattStation
8215,NH,,,1.0,GE WattStation
8216,CA,,,1.0,GE WattStation
8217,VA,,,1.0,GE WattStation
8218,GA,,,1.0,GE WattStation
8219,CA,,,1.0,GE WattStation
8220,VA,,,1.0,GE WattStation
8221,CA,,,1.0,GE WattStation
8222,CA,,,1.0,GE WattStation
8223,DC,,,1.0,GE WattStation
8224,DC,,,1.0,GE WattStation
8225,CA,,,1.0,GE WattStation
8226,CA,,,1.0,GE WattStation
8227,NH,,,1.0,GE WattStation
8228,CA,,,1.0,GE WattStation
8229,CA,,,1.0,GE WattStation
8230,HI,,,1.0,GE WattStation
8231,CA,,,1.0,GE WattStation
8232,NY,,,1.0,GE WattStation
8233,CA,,,1.0,GE WattStation
8234,IL,,,1.0,GE WattStation
8235,CA,,,1.0,GE WattStation
8236,NY,,,1.0,GE WattStation
8237,OH,,,1.0,GE WattStation
8238,HI,,,1.0,GE WattStation
8239,CA,,,1.0,GE WattStation
8240,CA,,,1.0,GE WattStation
8241,HI,,,1.0,GE WattStation
8242,HI,,,1.0,GE WattStation
8243,HI,,,1.0,GE WattStation
8244,WI,,,1.0,GE WattStation
8245,CA,,,1.0,GE WattStation
8246,CA,,,1.0,GE WattStation
8247,CA,,,1.0,GE WattStation
8248,WI,,,1.0,GE WattStation
8249,OH,,,1.0,GE WattStation
8250,CA,,,1.0,GE WattStation
8251,CA,,,1.0,GE WattStation
8252,TX,,,1.0,GE WattStation
8253,CA,,,1.0,GE WattStation
8254,CA,,,1.0,GE WattStation
8255,CA,,,1.0,GE WattStation
8256,NY,,,1.0,GE WattStation
8257,TX,,,1.0,GE WattStation
8258,CA,,,1.0,GE WattStation
8259,CA,,,1.0,GE WattStation
8260,CA,,,1.0,GE WattStation
8261,NY,,,1.0,GE WattStation
8262,NY,,,1.0,GE WattStation
8263,HI,,,1.0,GE WattStation
8264,SC,,,1.0,GE WattStation
8265,TX,,,1.0,GE WattStation
8266,NY,,,1.0,GE WattStation
8267,SC,,,1.0,GE WattStation
8268,NY,,,1.0,GE WattStation
8269,NY,,,1.0,GE WattStation
8270,NY,,,1.0,GE WattStation
8271,NY,,,1.0,GE WattStation
8272,NY,,,1.0,GE WattStation
8273,NY,,,1.0,GE WattStation
8274,NY,,,1.0,GE WattStation
8275,NY,,,1.0,GE WattStation
8276,NY,,,1.0,GE WattStation
8277,NY,,,1.0,GE WattStation
8278,NY,,,1.0,GE WattStation
8279,NC,,,1.0,GE WattStation
8280,NY,,,1.0,GE WattStation
8281,NY,,,1.0,GE WattStation
8282,CA,,,1.0,GE WattStation
8283,NY,,,1.0,GE WattStation
8284,NY,,,1.0,GE WattStation
8285,NY,,,1.0,GE WattStation
8286,NY,,,1.0,GE WattStation
8287,CA,,,1.0,GE WattStation
8288,NY,,,1.0,GE WattStation
8289,NC,,,1.0,GE WattStation
8290,NY,,,1.0,GE WattStation
8291,NC,,,1.0,GE WattStation
8292,CT,,,1.0,GE WattStation
8293,NY,,,1.0,GE WattStation
8294,NY,,,1.0,GE WattStation
8295,NY,,,1.0,GE WattStation
8296,NY,,,1.0,GE WattStation
8297,CA,,,1.0,GE WattStation
8298,NY,,,1.0,GE WattStation
8299,CT,,,1.0,GE WattStation
8300,NY,,,1.0,GE WattStation
8301,NY,,,1.0,GE WattStation
8302,NY,,,1.0,GE WattStation
8303,CA,,,1.0,GE WattStation
8304,CA,,,1.0,GE WattStation
8305,GA,,,1.0,GE WattStation
8306,GA,,,1.0,GE WattStation
8307,NY,,,1.0,GE WattStation
8308,TX,,,1.0,GE WattStation
8309,NY,,,1.0,GE WattStation
8310,GA,,,1.0,GE WattStation
8311,GA,,,1.0,GE WattStation
8312,GA,,,1.0,GE WattStation
8313,GA,,,1.0,GE WattStation
8314,GA,,,1.0,GE WattStation
8315,GA,,,1.0,GE WattStation
8316,GA,,,1.0,GE WattStation
8317,GA,,,1.0,GE WattStation
8318,MA,,,4.0,ChargePoint Network
8319,CA,,,8.0,ChargePoint Network
8320,FL,,,2.0,ChargePoint Network
8321,FL,,,2.0,ChargePoint Network
8322,CA,,,5.0,SemaCharge Network
8323,CA,,,10.0,SemaCharge Network
8324,CA,,,10.0,SemaCharge Network
8325,CA,,,1.0,SemaCharge Network
8326,CA,,,4.0,SemaCharge Network
8327,CA,,,17.0,SemaCharge Network
8328,CA,,,5.0,SemaCharge Network
8329,CA,,,11.0,SemaCharge Network
8330,MN,,,1.0,ChargePoint Network
8331,CA,,,2.0,ChargePoint Network
8332,CA,,,2.0,ChargePoint Network
8333,CA,,,6.0,ChargePoint Network
8334,WA,,,20.0,ChargePoint Network
8335,CA,,,6.0,ChargePoint Network
8336,TN,,,4.0,ChargePoint Network
8337,WA,,,7.0,ChargePoint Network
8338,NY,,,2.0,ChargePoint Network
8339,FL,,,2.0,ChargePoint Network
8340,CA,,,2.0,ChargePoint Network
8341,CA,,,2.0,ChargePoint Network
8342,AZ,,,3.0,ChargePoint Network
8343,TN,,,6.0,ChargePoint Network
8344,WA,,,2.0,ChargePoint Network
8345,MD,,,2.0,
8346,TN,,,1.0,
8347,PA,,,3.0,
8348,AZ,,,3.0,Tesla
8349,AZ,,,3.0,Tesla
8350,OH,,,2.0,
8351,OH,,,2.0,
8352,OH,,,1.0,
8353,OH,,,2.0,
8354,OH,,,2.0,
8355,WY,,,3.0,Tesla
8356,GA,,,4.0,ChargePoint Network
8357,GA,,,1.0,ChargePoint Network
8358,MO,,,6.0,ChargePoint Network
8359,NY,,,2.0,ChargePoint Network
8360,NC,,,4.0,ChargePoint Network
8361,NC,,,4.0,ChargePoint Network
8362,MA,,,2.0,ChargePoint Network
8363,NY,,,2.0,ChargePoint Network
8364,CA,,,2.0,ChargePoint Network
8365,VA,,,4.0,SemaCharge Network
8366,CA,,,10.0,ChargePoint Network
8367,CA,,,2.0,ChargePoint Network
8368,KY,,,8.0,ChargePoint Network
8369,MS,,,4.0,ChargePoint Network
8370,OR,,,4.0,ChargePoint Network
8371,NC,,,2.0,ChargePoint Network
8372,NV,,,6.0,ChargePoint Network
8373,CA,,,15.0,ChargePoint Network
8374,NY,,,2.0,ChargePoint Network
8375,PA,,2.0,,
8376,WI,,1.0,,
8377,CO,,,2.0,ChargePoint Network
8378,NC,,,2.0,ChargePoint Network
8379,NC,,,2.0,ChargePoint Network
8380,WA,,,2.0,ChargePoint Network
8381,CA,,,2.0,ChargePoint Network
8382,TX,,,2.0,ChargePoint Network
8383,IL,,,10.0,
8384,IL,,,5.0,
8385,IL,,,2.0,
8386,NV,2.0,,2.0,ChargePoint Network
8387,VT,,,2.0,ChargePoint Network
8388,TX,,,2.0,ChargePoint Network
8389,OR,1.0,,1.0,AeroVironment Network
8390,OR,1.0,,1.0,AeroVironment Network
8391,OR,1.0,,1.0,AeroVironment Network
8392,OR,1.0,,1.0,AeroVironment Network
8393,OR,1.0,,1.0,AeroVironment Network
8394,OR,1.0,,1.0,AeroVironment Network
8395,WA,1.0,,1.0,AeroVironment Network
8396,WA,1.0,,1.0,AeroVironment Network
8397,OR,1.0,,1.0,AeroVironment Network
8398,WA,1.0,,1.0,AeroVironment Network
8399,OR,1.0,,1.0,AeroVironment Network
8400,OR,1.0,,1.0,AeroVironment Network
8401,OR,1.0,,,AeroVironment Network
8402,OR,1.0,,1.0,AeroVironment Network
8403,OR,1.0,,1.0,AeroVironment Network
8404,OR,1.0,,1.0,AeroVironment Network
8405,OR,1.0,,1.0,AeroVironment Network
8406,OR,1.0,,1.0,AeroVironment Network
8407,OR,1.0,,1.0,AeroVironment Network
8408,OR,1.0,,1.0,AeroVironment Network
8409,OR,1.0,,1.0,AeroVironment Network
8410,OR,1.0,,1.0,AeroVironment Network
8411,OR,1.0,,1.0,AeroVironment Network
8412,OR,1.0,,1.0,AeroVironment Network
8413,OR,1.0,,1.0,AeroVironment Network
8414,WA,1.0,,1.0,AeroVironment Network
8415,OR,1.0,,1.0,AeroVironment Network
8416,WA,1.0,,,AeroVironment Network
8417,OR,1.0,,1.0,AeroVironment Network
8418,WA,,,1.0,AeroVironment Network
8419,OR,1.0,,1.0,AeroVironment Network
8420,OR,1.0,,1.0,AeroVironment Network
8421,OR,1.0,,1.0,AeroVironment Network
8422,OR,1.0,,1.0,AeroVironment Network
8423,OR,1.0,,1.0,AeroVironment Network
8424,OR,1.0,,1.0,AeroVironment Network
8425,OR,1.0,,1.0,AeroVironment Network
8426,OR,1.0,,1.0,AeroVironment Network
8427,CO,,,1.0,SemaCharge Network
8428,AL,,,2.0,SemaCharge Network
8429,CA,,,2.0,SemaCharge Network
8430,FL,,,2.0,ChargePoint Network
8431,CA,,,4.0,ChargePoint Network
8432,IN,,,2.0,ChargePoint Network
8433,RI,,,4.0,ChargePoint Network
8434,CO,,,4.0,
8435,CO,,,2.0,
8436,MO,,,4.0,Tesla
8437,CA,,,1.0,
8438,NC,,4.0,,
8439,OR,4.0,,2.0,Greenlots
8440,OR,,,1.0,
8441,MN,,,5.0,
8442,VA,,,2.0,SemaCharge Network
8443,WA,,,1.0,SemaCharge Network
